thread_id,email_number,rollback_status,cache_clear_status,diagnostics_required,device_consistency,browser_version,browser_type,issue_reproduction,support_required,os_type,system_change,upgrade_related,ticket_priority,escalation_status,software_version,escalation_needed,crm_version,software_version,technical_complexity,resolution_time,error_type,issue_history,error_type,issue_severity,system_affected
266,1,,,False,consistent across both Chrome and Firefox,unknown,unknown,False,False,unknown,hardware_upgrade,True,high,False,unknown,False,unknown,unknown,Medium,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,high,inventory_module
266,2,,True,False,unknown,,unknown,,False,unknown,unknown,True,,,,,,,,,unknown,,unknown,,
266,3,False,,True,consistent across both Chrome and Firefox,,Chrome,False,,windows_10,software_update,True,,,CRM Pro v3.2.4,False,,CRM Pro v3.2.4,Medium,,database_connection_timeout_exception,one-time,database_connection_timeout_exception,high,single system
266,4,,,True,unknown,,,,False,,unknown,,unknown,False,,True,,,unknown,,database_connection_timeout_exception,unknown,database_connection_timeout_exception,high,multiple systems
266,5,False,,True,,,,,False,,,,,,,,,,,,,,,,
266,6,False,,True,consistent across both Chrome and Firefox,unknown,unknown,,,unknown,unknown,False,high,,3.4.2,,unknown,3.4.2,Medium,,unknown_error,unknown,unknown_error,medium,single system
268,1,,,False,consistent across both Chrome and Firefox,,unknown,,False,unknown,unknown,False,,,unknown,,unknown,unknown,unknown,,database_connection_failed,unknown,database_connection_failed,high,single system
268,2,,,False,,,,,True,,,,,,,True,,,,,,,,,
268,3,,,,,,,,,,,,,,,,,,,,,,,,
268,4,False,,True,consistent across both Chrome and Firefox,,,,True,,no recent changes,,,,,,,,Medium,,unknown_error,one-time,unknown_error,high,single system
269,1,,True,False,unknown,Chrome 112.0.0.1,Chrome,,False,unknown,unknown,False,,False,4.2.1,True,unknown,4.2.1,unknown,,timeout,unknown,timeout,critical,inventory_module
269,2,,,False,unknown,unknown,unknown,,False,unknown,unknown,False,,,unknown,False,unknown,unknown,unknown,,unknown,unknown,unknown,critical,unknown
269,3,,,True,consistent across both Chrome and Firefox,"98.0.4758.102, Chrome 122","Chrome, Edge",,,"Windows Server 2019, windows_10, windows_11","configuration_change, software_update, yes",True,,,v3.14.2,True,,v3.14.2,High,,"503: Service Unavailable, API timeout after webhook validation fails, Database connection timeout, Database migration conflict, Other, database_connection_timeout_exception, system_error",recurring,"503: Service Unavailable, API timeout after webhook validation fails, Database connection timeout, Database migration conflict, Other, database_connection_timeout_exception, system_error",critical,multiple systems
269,4,,,True,consistent across both Chrome and Firefox,unknown,unknown,False,True,unknown,unknown,False,high,True,unknown,True,unknown,unknown,High,,database_connection_timeout_exception,unknown,database_connection_timeout_exception,critical,inventory_module
269,5,,,True,,,,,,,,,,,,,,,,,,,,critical,single system
270,1,False,,False,consistent across both Chrome and Firefox,,,,False,,no recent changes,True,,False,NexusCRM v3.8.2,True,,NexusCRM v3.8.2,High,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,critical,multiple systems
270,2,False,,True,consistent across both Chrome and Firefox,,,False,True,,yes,True,high,False,CRM Pro v3.2.4,True,unknown,CRM Pro v3.2.4,High,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,critical,single system
272,1,True,True,True,consistent across both Chrome and Firefox,unknown,unknown,,True,unknown,configuration_change,True,high,,CRM Pro v3.2.4,True,unknown,CRM Pro v3.2.4,High,,configuration_error,one-time,configuration_error,critical,multiple systems
272,2,,,True,consistent across both Chrome and Firefox,,,False,False,,configuration_change,False,,False,,True,,,Medium,,configuration_error,one-time,configuration_error,high,single system
272,3,,,True,consistent across both Chrome and Firefox,,Chrome,,True,unknown,configuration_change,True,high,,3.2.1,True,unknown,3.2.1,High,,configuration_error,recurring,configuration_error,critical,multiple systems
272,4,False,,True,consistent across both Chrome and Firefox,,Chrome,False,False,,no recent changes,False,,False,CRM Pro v3.2.4,False,,CRM Pro v3.2.4,,,database_connection_timeout_exception,,database_connection_timeout_exception,high,single system
272,5,,,True,consistent across both Chrome and Firefox,,,,False,,configuration_change,True,,,3.2.1,True,unknown,3.2.1,High,,unknown_error,recurring,unknown_error,high,crm_system
273,1,True,True,True,consistent across both Chrome and Firefox,unknown,unknown,False,True,unknown,configuration_change,True,high,True,CRM v5.2.1,True,unknown,CRM v5.2.1,High,,timeout,one-time,timeout,critical,single system
273,2,,,True,unknown,,,,False,,unknown,,,,,True,,,,,unknown_error,,unknown_error,,unknown
273,3,False,,True,consistent across both Chrome and Firefox,unknown,unknown,,,windows_10,no recent changes,False,high,,v3.8.4,True,unknown,v3.8.4,High,,system_error,one-time,system_error,critical,single system
273,4,,,True,consistent across both Chrome and Firefox,,,,True,,configuration_change,,high,,,,,,Medium,,API throttling due to concurrent requests,one-time,API throttling due to concurrent requests,critical,multiple systems
274,1,,True,True,,Chrome 120,Chrome,,,,unknown,True,,,,,,,,,,recurring,,high,multiple systems
274,2,,,True,unknown,unknown,unknown,,True,unknown,unknown,False,high,False,unknown,False,unknown,unknown,unknown,,timeout,unknown,timeout,critical,multiple systems
278,1,,True,True,consistent across both Chrome and Firefox,Chrome 118,Chrome,False,True,unknown,configuration_change,False,high,,v4.3.0,True,4.3.0,v4.3.0,Medium,,503: Service Unavailable,recurring,503: Service Unavailable,critical,multiple systems
278,2,False,,True,consistent across both Chrome and Firefox,,unknown,,False,unknown,unknown,,,False,unknown,,unknown,unknown,unknown,,503: Service Unavailable,recurring,503: Service Unavailable,critical,multiple systems
278,3,,,True,consistent across both Chrome and Firefox,unknown,unknown,False,False,unknown,unknown,True,unknown,,v2.1.8,True,unknown,v2.1.8,unknown,,503: Service Unavailable,unknown,503: Service Unavailable,medium,single system
279,1,False,True,True,consistent across both Chrome and Firefox,Chrome 119.0.0,Chrome,False,False,unknown,hardware_upgrade,True,high,False,unknown,True,unknown,unknown,High,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,critical,multiple systems
279,2,True,,True,consistent across both Chrome and Firefox,unknown,unknown,False,True,unknown,configuration_change,True,high,True,unknown,True,unknown,unknown,Medium,,unknown_error,one-time,unknown_error,critical,single system
279,3,True,,True,consistent across both Chrome and Firefox,Chrome 122,Chrome,True,False,unknown,configuration_change,True,high,False,CRM Pro v3.2.4,False,unknown,CRM Pro v3.2.4,High,,configuration_error,recurring,configuration_error,critical,multiple systems
279,4,True,,True,consistent across both Chrome and Firefox,,,,True,,hardware_upgrade,True,,,3.8,False,,3.8,High,,configuration_error,one-time,configuration_error,critical,multiple systems
280,1,,,True,consistent across both Chrome and Firefox,,,,,unknown,software_update,True,,,2.1.8,True,,2.1.8,Medium,,API timeout after webhook validation fails,recurring,API timeout after webhook validation fails,high,multiple systems
280,2,False,,False,consistent across both Chrome and Firefox,,,False,True,,configuration_change,True,,True,,True,,,,,configuration_error,one-time,configuration_error,high,multiple systems
281,1,,True,False,consistent across both Chrome and Firefox,Chrome 120,Chrome,False,False,unknown,software_update,True,high,False,Nosco CRM v4.2.1,True,4.2.1,Nosco CRM v4.2.1,High,,503: Service Unavailable,one-time,503: Service Unavailable,critical,inventory_module
281,2,,,True,consistent across both Chrome and Firefox,,unknown,,True,unknown,configuration_change,True,high,True,v4.2.1,True,unknown,v4.2.1,Medium,4.0,503: Service Unavailable,recurring,503: Service Unavailable,critical,single system
281,3,,,True,consistent across both Chrome and Firefox,,,,True,,no recent changes,,high,,,True,,,,,503: Service Unavailable,recurring,503: Service Unavailable,critical,multiple systems
283,1,True,,True,,,,,,,configuration_change,True,high,,unknown,True,,unknown,High,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,critical,multiple systems
283,2,,,True,consistent across both Chrome and Firefox,unknown,Chrome,,True,unknown,software_update,True,high,True,CRM Pro v3.2.4,True,4.3.5,CRM Pro v3.2.4,High,,503: Service Unavailable,recurring,503: Service Unavailable,critical,multiple systems
283,3,,,True,consistent across both Chrome and Firefox,unknown,unknown,False,False,unknown,configuration_change,True,high,,4.3.5,True,unknown,4.3.5,Medium,,timeout,recurring,timeout,high,multiple systems
284,1,,,True,consistent across both Chrome and Firefox,98.0.4758.102,Chrome,,,windows_10,configuration_change,True,,,,,,,High,,timeout,one-time,timeout,high,multiple systems
284,2,False,,True,consistent across both Chrome and Firefox,Chrome 120+,Chrome,,True,unknown,software_update,True,critical,,v3.2.1,,unknown,v3.2.1,Medium,,timeout,unknown,timeout,critical,single system
284,3,False,,False,consistent across both Chrome and Firefox,,Chrome,False,False,windows_10,configuration_change,True,high,False,v3.1.9,False,unknown,v3.1.9,Medium,,timeout,recurring,timeout,high,multiple systems
284,4,False,,True,,,,,False,,software_update,True,,False,v3.2.1,False,,v3.2.1,Medium,,,,,,
286,1,False,,True,consistent across both Chrome and Firefox,"98.0.4758.102, Chrome 122",,False,True,CentOS 8,configuration_change,True,,False,v5.1.8,True,,v5.1.8,High,,timeout,recurring,timeout,critical,single system
286,2,False,,True,unknown,,,,True,unknown,configuration_change,True,high,True,v5.1.8,True,unknown,v5.1.8,high,30.0,TLS handshake failures,unknown,TLS handshake failures,critical,multiple systems
287,1,,,True,unknown,,,,False,unknown,unknown,,,,,True,,,High,,API timeout after webhook validation fails,unknown,API timeout after webhook validation fails,critical,inventory_module
287,2,,,False,consistent across both Chrome and Firefox,unknown,unknown,,False,unknown,unknown,,high,,unknown,,unknown,unknown,unknown,,unknown,unknown,unknown,critical,multiple systems
287,3,False,True,False,consistent across both Chrome and Firefox,,Chrome,,False,,unknown,True,,False,,True,,,unknown,,504: Service Unavailable,recurring,504: Service Unavailable,critical,multiple systems
287,4,,,True,consistent across both Chrome and Firefox,,,True,False,,configuration_change,True,,,v10.3.2.1,False,,v10.3.2.1,High,,timeout,recurring,timeout,high,multiple systems
287,5,,,True,consistent across both Chrome and Firefox,unknown,unknown,False,False,unknown,configuration_change,True,unknown,,10.3.2.1,True,unknown,10.3.2.1,Medium,,configuration_error,recurring,configuration_error,high,multiple systems
287,6,True,,True,consistent across both Chrome and Firefox,,,,True,,configuration_change,,high,,,True,,,High,,,,,critical,multiple systems
289,1,False,False,True,consistent across both Chrome and Firefox,Chrome 122,Chrome,False,False,windows_10,unknown,False,high,False,unknown,False,unknown,unknown,Medium,,timeout,unknown,timeout,critical,single system
289,2,,,True,consistent across both Chrome and Firefox,,,,True,,configuration_change,True,high,,v3.14.2,True,,v3.14.2,,,timeout,,timeout,critical,multiple systems
289,3,,,True,consistent across both Chrome and Firefox,unknown,unknown,,False,unknown,software_update,True,high,,v4.5.2,True,v4.5.2,v4.5.2,High,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,critical,multiple systems
290,1,,True,True,consistent across both Chrome and Firefox,Chrome 120,Chrome,,True,unknown,software_update,True,high,False,Nosco CRM v2.3.1,True,2.5.3,Nosco CRM v2.3.1,High,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,critical,single system
290,2,,,True,consistent across both Chrome and Firefox,,,,True,,No recent changes,False,high,True,,True,,,High,24.0,configuration_error,one-time,configuration_error,high,multiple systems
290,3,,,True,consistent across both Chrome and Firefox,,,,,,configuration_change,True,,,,,,,,,503: Service Unavailable,recurring,503: Service Unavailable,critical,multiple systems
291,1,False,True,True,consistent across both Chrome and Firefox,Chrome 125,Chrome,,True,unknown,configuration_change,False,high,False,v3.14.2,True,unknown,v3.14.2,High,,database_connection_failed,one-time,database_connection_failed,critical,multiple systems
291,2,,,True,,,,,True,,software_update,True,,True,v3.4.2,True,,v3.4.2,,,,,,high,crm_system
291,3,,,False,,,,False,True,,yes,True,,,,True,,,High,,API timeout after webhook validation fails,,API timeout after webhook validation fails,critical,Stripe gateway
291,4,True,,False,consistent across both Chrome and Firefox,unknown,unknown,,False,unknown,configuration_change,True,high,False,v3.4.2,False,unknown,v3.4.2,Medium,,configuration_error,one-time,configuration_error,high,multiple systems
291,5,True,,False,unknown,unknown,unknown,False,False,unknown,configuration_change,True,high,False,unknown,False,unknown,unknown,Medium,,configuration_error,one-time,configuration_error,high,multiple systems
292,1,,True,True,consistent across both Chrome and Firefox,,,False,False,,configuration_change,True,,False,3.2.1,True,3.2.1,3.2.1,High,,database_connection_timeout_exception,one-time,database_connection_timeout_exception,critical,multiple systems
292,2,,,True,unknown,unknown,unknown,,True,unknown,configuration_change,True,high,,unknown,,unknown,unknown,Medium,24.0,database_connection_timeout_exception,recurring,database_connection_timeout_exception,high,multiple systems
292,3,,,True,consistent across both Chrome and Firefox,,unknown,False,False,unknown,hardware_upgrade,True,high,,unknown,True,unknown,unknown,High,,503: Service Unavailable,recurring,503: Service Unavailable,critical,multiple systems
293,1,True,True,False,consistent across both Chrome and Firefox,unknown,unknown,False,True,unknown,software_update,True,high,False,4.27.1,True,unknown,4.27.1,High,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,critical,multiple systems
293,2,False,,True,consistent across both Chrome and Firefox,,unknown,False,False,unknown,configuration_change,True,,False,unknown,False,unknown,unknown,Medium,,unknown_error,one-time,unknown_error,medium,multiple systems
295,1,True,True,False,consistent across both Chrome and Firefox,Chrome 118,Chrome,,,unknown,configuration_change,True,high,,v3.14.2,True,2.1.5,v3.14.2,Medium,,timeout,recurring,timeout,critical,multiple systems
295,2,,,True,,,,,True,,unknown,,,,CRM Pro v3.2.4,True,,CRM Pro v3.2.4,,4.0,database_connection_timeout_exception,,database_connection_timeout_exception,high,multiple systems
296,1,,True,False,consistent across both Chrome and Edge,Chrome 120,Chrome,,False,Windows,software_update,True,high,,v3.7.2,True,,v3.7.2,High,,database_connection_timeout_exception,recurring,database_connection_timeout_exception,critical,inventory_module
296,2,,,True,consistent across both Chrome and Firefox,,,,True,,configuration_change,True,high,True,,True,,,High,120.0,database_connection_timeout_exception,recurring,database_connection_timeout_exception,critical,single system
296,3,,,True,consistent across both Chrome and Firefox,unknown,unknown,False,,unknown,unknown,,,,unknown,,unknown,unknown,unknown,,database_connection_timeout_exception,unknown,database_connection_timeout_exception,critical,multiple systems
299,1,,,True,consistent across both Chrome and Firefox,,,,False,,configuration_change,True,high,,3.2.1,True,,3.2.1,High,,database_connection_failed,recurring,database_connection_failed,critical,inventory_module
299,2,,,True,consistent across both Chrome and Firefox,,,,True,,No recent changes,,high,,unknown,,,unknown,High,,timeout,recurring,timeout,critical,single system
299,3,True,,True,consistent across both Chrome and Firefox,Chrome 120,Chrome,,,unknown,hardware_upgrade,True,high,,unknown,True,unknown,unknown,High,12.0,timeout,recurring,timeout,critical,multiple systems
300,1,,,False,consistent across both Chrome and Firefox,,,False,False,,software_update,True,,,,False,,,,,503: Service Unavailable,one-time,503: Service Unavailable,critical,multiple systems
300,2,,,True,unknown,unknown,unknown,,False,unknown,unknown,,unknown,,unknown,,unknown,unknown,unknown,,unknown,unknown,unknown,unknown,unknown
300,3,,,False,consistent across both Chrome and Firefox,Chrome 120,Chrome,False,False,,unknown,False,,False,v2.3.1,False,,v2.3.1,,,Timeout exception at /api/payment/v2/handle,unknown,Timeout exception at /api/payment/v2/handle,critical,single system
300,4,,,True,consistent across both Chrome and Firefox,,,,False,,software_update,True,,False,,True,,,High,,503: Service Unavailable,,503: Service Unavailable,high,multiple systems
300,5,,,False,unknown,,unknown,,,,unknown,,unknown,,unknown,True,,unknown,unknown,90.0,database_connection_failed,unknown,database_connection_failed,critical,single system
